ID,Type,Spine,Title (Data retrieved 2019-06-21),Year,Country,Duration,Created,Expiring,Director,URL,Description,Not in Region
455426,feature,323,The Children Are Watching Us,1944,Italy,1:24:42,2019-03-20,,Vittorio De Sica,https://www.criterionchannel.com/the-children-are-watching-us/videos/the-children-are-watching-us,"Directed by Vittorio De Sica • 1944 • Italy /  /  /  / A very early Vittorio de Sica effort, The Children are Watching Us was originally released in Italy as I bambini ci guardano. Director De Sica collaborated with another neorealist pioneer Cesar Zavattini on the screenplay. The film, a morbid melodrama, concerns a young mother who can't stand the pressures exerted on her by family responsibilities. She deserts her husband and her brood, causing destruction to rain upon them all. Avoiding the rococo gestures and dramatic overstatement that might have attended this film had it been made in Hollywood, De Sica fashions a subtle tale about real people caught up in a real situation. De Sica's sensitivity towards the younger cast members of The Children are Watching Us would manifest itself in many of his formative films, notably Sciuscia and The Bicycle Thief. Made in 1942, the film was not released in Italy until 1944.",
462522,feature,,Liv and Ingmar,2012,Sweden,1:24:38,2019-03-27,,Dheeraj Akolkar,https://www.criterionchannel.com/liv-and-ingmar/videos/liv-and-ingmar,"Directed by Dheeraj Akolkar • 2012 • Sweden /  / Liv Ullmann and Ingmar Bergman met in 1965 during the filming of Persona. Both were married, and there was a difference in age: Liv was 25, and Ingmar was 47. But none of it mattered. They lived together for five years, had a child, and made 11 films together. Now, nearly 5 decades later, Ingmar is gone ... but their bond remains. Told entirely from Liv's point-of-view through an interview filmed at the house she shared with Bergman, Liv and Ingmar brings together excerpts from their films, still photos, behind-the-scenes footage, and personal letters to tell the tale of two great artists who were also human beings, lovers, and friends.",
462737,feature,,Godzilla vs. Mechagodzilla,1974,Japan,1:24:36,2019-03-27,,Jun Fukuda,https://www.criterionchannel.com/godzilla-vs-mechagodzilla/videos/godzilla-vs-mechagodzilla,Directed by Jun Fukuda • 1974 • Japan /  / Aliens armed with a mechanical Godzilla aim to take over earth. Godzilla teams up with King Caesar to defend the planet.,
462740,feature,,Something Different,1963,Czechoslovakia,1:24:36,2019-03-27,,Vera Chytilova,https://www.criterionchannel.com/something-different/videos/something-different,Directed by Věra Chytilová • 1963 • Czechoslovakia /  /  /  / This two-part film from Věra Chytilová concerns a frustrated mother and a gymnast facing retirement.,
455226,feature,,Thirst,1949,Sweden,1:24:31,2019-03-20,,Ingmar Bergman,https://www.criterionchannel.com/thirst-1/videos/thirst,"Directed by Ingmar Bergman • 1949 • Sweden /  / A couple traveling across a war-ravaged Europe. A disintegrating marriage. A ballet dancer's scarred past. Her friend's psychological agony. Elliptically told in flashbacks and multiple narrative threads, Ingmar Bergman's THIRST shows people enslaved to memory and united in isolation.",
458973,feature,,The Suitor,1963,France,1:24:30,2019-03-22,,Pierre Etaix,https://www.criterionchannel.com/the-suitor/videos/the-suitor,"Directed by Pierre Etaix • 1963 • France /  / Pierre Etaix's first feature introduces the droll humor and oddball charm of its unique writer-director-star. As a tribute to Buster Keaton, Etaix fashioned this lovable story of a privileged yet sheltered young man (played by Etaix himself, in a nearly silent performance) who, under pressure from his parents, sets out to find a young woman to marry--though he has a hard time tearing his mind away from the famous singer whose face decorates the walls of his bedroom.",
458328,feature,715,Bay of Angels,1963,France,1:24:27,2019-03-22,,Jacques Demy,https://www.criterionchannel.com/bay-of-angels/videos/bay-of-angels,"Directed by Jacques Demy • 1963 • France /  / This precisely wrought, emotionally penetrating romantic drama from Jacques Demy, set largely in the casinos of Nice, is a visually lovely but darkly realistic investigation into love and obsession. A bottle-blonde Jeanne Moreau is at her blithe best as a gorgeous gambling addict, and Claude Mann is the bank clerk drawn into her risky world. Featuring a mesmerizing score by Michel Legrand, Bay of Angels is among Demy's most somber works.",
461144,feature,,Remorques,1941,France,1:24:27,2019-03-26,,Jean Grémillon,https://www.criterionchannel.com/remorques/videos/remorques,"Directed by Jean Grémillon • 1941 • France /  / Jacques Prévert co-wrote this atmospheric tale of the romantic trials of a tugboat captain, played by the iconic French star Jean Gabin. For André and the other members of the Cyclone's crew, existence is harshly divided between the danger of the stormy seas and the safety of life at home with their patient women. When André meets temptation in the form of the alluring Catherine during a risky rescue, he comes perilously close to betraying his wife of ten years. The haunting REMORQUES is distinguished by beautiful tracking shots and cunning special-effects work.",
455059,feature,,The Steel Helmet,1951,United States,1:24:23,2019-03-20,,Samuel Fuller,https://www.criterionchannel.com/the-steel-helmet/videos/the-steel-helmet,"Directed by Samuel Fuller • 1951 • United States /  /  /  / The Steel Helmet marked Samuel Fuller's official arrival as a mighty cinematic force. Despite its relatively low budget, this portrait of Korean War soldiers dealing with moral and racial identity crises remains one of the director's most gripping, realistic depictions of the blood and guts of war, as well as a reflection of Fuller's irreducible social conscience. So controversial were the film's comments on domestic and war crimes (American bigotry, the Japanese-American WWII internment camps) that Fuller became the target of an FBI investigation.",CA
462396,feature,,Genocide,1968,Japan,1:24:20,2019-03-27,,Kazui Nihonmatsu,https://www.criterionchannel.com/genocide/videos/genocide,"Directed by Kazui Nihonmatsu • 1968 • Japan /  / The insects are taking over in this nasty piece of disaster horror directed by Kazui Nihonmatsu. A group of military personnel transporting a hydrogen bomb are left to figure out how and why swarms of killer bugs took down their plane; the answer is more deliriously nihilistic, and convoluted, than you could imagine. Also known as War of the Insects, Genocide enacts a cracked doomsday scenario like no other.",
462651,feature,,Miao Miao,2008,"Taiwan, Hong Kong",1:24:11,2019-03-27,,Cheng Hsiao-tse,https://www.criterionchannel.com/miao-miao/videos/miao-miao,"Directed by Cheng Hsiao-tse • 2008 • Taiwan, Hong Kong /  /  /  / An introverted high school student struggles to adjust to her new life in Taipei before meeting an outgoing classmate and a brooding music shop owner.",
458217,feature,,"Goke, Body Snatcher from Hell",1968,Japan,1:24:10,2019-03-22,,Hajime Sato,https://www.criterionchannel.com/goke-body-snatcher-from-hell/videos/goke-body-snatcher-from-hell,"Directed by Hajime Sato • 1968 • Japan /  / After an airplane is forced to crash-land in a remote area, its passengers find themselves face-to-face with an alien force that wants to possess them body and soul, and perhaps take over the entire human race. Filled with creatively repulsive effects, including a very invasive bloblike life-form, Hajime Sato's GOKE, BODY SNATCHER FROM HELL is a pulpy, apocalyptic gross-out.",
456208,feature,,Hanzo the Razor: Who’s Got the Gold,1974,Japan,1:24:06,2019-03-21,,Yoshio Inoue,https://www.criterionchannel.com/hanzo-the-razor-who-s-got-the-gold/videos/hanzo-the-razor-who-s-got-the-gold,"Directed by Yoshio Inoue • 1974 • Japan /  / Orgying blind high priests, desperate royal wives, corruption, and conspiracy are all part of the mystery Hanzo 'The Razor' Itami (Shintaro Katsu) uncovers at the Shogunate treasury in the rousing climax of the Razor trilogy.",
467189,supplement,,BERLIN ALEXANDERPLATZ: 1931 Version,,,1:24:05,2019-04-01,,,https://www.criterionchannel.com/berlin-alexanderplatz/season:1/videos/berlin-alexanderplatz-1931-version,"In 1931, director Phil Jutzi made this film adaptation of Alfred Döblin’s 1929 epic novel Berlin Alexanderplatz. In addition to providing a fascinating comparison to Rainer Werner Fassbinder’s much longer adaptation, the film is noteworthy for the fact that Döblin himself cowrote the screenplay.",
459035,feature,914,Baal,1970,West Germany,1:24:03,2019-03-22,,Volker Schlöndorff,https://www.criterionchannel.com/baal/videos/baal,"Directed by Volker Schlöndorff • 1970 • West Germany /  / Volker Schlöndorff transported Bertolt Brecht's 1918 debut play to contemporary West Germany for this vicious experiment in adaptation, seldom seen for nearly half a century. Oozing with brutish charisma, Rainer Werner Fassbinder embodies the eponymous anarchist poet, who feels that bourgeois society has rejected him and sets off on a schnapps-soaked rampage. Hewing faithfully to Brecht's text, Schlöndorff juxtaposes the theatricality of the prose with bare-bones, handheld 16 mm camera work, which gives immediacy to this savage story of rebellion. Featuring a supporting cast drawn from Fassbinder's troupe of theater actors that also includes Margarethe von Trotta, BAAL demonstrates the uncompromising vision of its director, a trailblazer of the New German Cinema.",
462511,feature,699,A Brief History of Time,1991,"United Kingdom, Japan, United States",1:23:57,2019-03-27,,Errol Morris,https://www.criterionchannel.com/a-brief-history-of-time/videos/a-brief-history-of-time,"Directed by Errol Morris • 1991 • United Kingdom, Japan, United States /  /  /  / Errol Morris turns his camera on one of the most fascinating men in the world: the pioneering astrophysicist Stephen Hawking, afflicted by a debilitating motor neuron disease that has left him without a voice or the use of his limbs. An adroitly crafted tale of personal adversity, professional triumph, and cosmological inquiry, Morris's documentary examines the way the collapse of Hawking's body has been accompanied by the untrammeled broadening of his imagination. Telling the man's incredible story through the voices of his colleagues and loved ones, while making dynamically accessible some of the theories in Hawking's best-selling book of the same name, A Brief History of Time is at once as small as a single life and as big as the ever-expanding universe.",
457995,supplement,,VIVRE SA VIE Commentary,,,1:23:55,2019-03-21,,,https://www.criterionchannel.com/vivre-sa-vie/videos/vivre-sa-vie-commentary,This commentary features film scholar Adrian Martin and was recorded in 2001.,
461323,feature,,A Hen in the Wind,1948,Japan,1:23:53,2019-03-26,,Yasujiro Ozu,https://www.criterionchannel.com/a-hen-in-the-wind/videos/a-hen-in-the-wind,"Directed by Yasujiro Ozu • 1948 • Japan /  / When a soldier returns home at the end of World War II, he refuses to forgive his wife for prostituting herself one night in order to pay off medical bills after their son's sudden illness.",
465695,feature,,Lone Wolf and Cub: White Heaven in Hell,1974,Japan,1:23:53,2019-03-28,,Yoshiyuki Kuroda,https://www.criterionchannel.com/lone-wolf-and-cub-white-heaven-in-hell/videos/lone-wolf-and-cub-white-heaven-in-hell,"Lone Wolf and Cub #6 / Directed by Yoshiyuki Kuroda • 1974 • Japan /  / In the final LONE WOLF AND CUB film, star Tomisaburo Wakayama decided to make the sort of wild movie he'd always wanted to: one in which Lone Wolf battles zombies and Daigoro's baby cart zips improbably across an icy landscape on skis.",
455800,feature,512,Vivre sa vie,1962,France,1:23:52,2019-03-21,,Jean-Luc Godard,https://www.criterionchannel.com/vivre-sa-vie/videos/vivre-sa-vie,"Directed by Jean-Luc Godard • 1962 • France /  / Vivre sa vie was a turning point for Jean-Luc Godard and remains one of his most dynamic films, combining brilliant visual design with a tragic character study. The lovely Anna Karina, Godard's greatest muse, plays Nana, a young Parisian who aspires to be an actress but instead ends up a prostitute, her downward spiral depicted in a series of discrete tableaux of daydreams and dances. Featuring some of Karina and Godard's most iconic moments, from her movie theater vigil with The Passion of Joan of Arc to her seductive pool-hall strut, Vivre sa vie is a landmark of the French New Wave that still surprises at every turn.",
457704,supplement,,"MORAL TALES, Filmic Issues",,,1:23:49,2019-03-21,,,https://www.criterionchannel.com/the-bakery-girl-of-monceau/videos/moral-tales-filmic-issues,The following conversation between director Eric Rohmer and producer Barbet Schroeder was recorded in April 2006.,
460787,supplement,,Signed: Lino Brocka,,,1:23:44,2019-03-25,,,https://www.criterionchannel.com/manila-in-the-claws-of-light/videos/signed-lino-brocka,This 1987 documentary by Christian Blackwood profiles filmmaker Lino Brocka.,
462472,feature,701,Persona,1966,Sweden,1:23:44,2019-03-27,,Ingmar Bergman,https://www.criterionchannel.com/persona/videos/persona,"Directed by Ingmar Bergman • 1966 • Sweden /  / By the midsixties, Ingmar Bergman had already conjured many of the cinema's most unforgettable images. But with the radical PERSONA, this supreme artist attained new levels of visual poetry. In the first of a series of legendary performances for Bergman, Liv Ullmann plays a stage actor who has inexplicably gone mute; an equally mesmerizing Bibi Andersson is the garrulous young nurse caring for her in a remote island cottage. While isolated together there, the women perform a mysterious spiritual and emotional transference that would prove to be one of cinema's most influential creations. Acted with astonishing nuance and shot in stark contrast and soft light by the great Sven Nykvist, PERSONA is a penetrating, dreamlike work of profound psychological depth.",
455089,feature,477,Bergman Island,2006,Sweden,1:23:43,2019-03-20,,Marie Nyreröd,https://www.criterionchannel.com/bergman-island/videos/bergman-island,"Directed by Marie Nyreröd • 2006 • Sweden /  / Just four years before his death, legendary filmmaker Ingmar Bergman sat down with Swedish documentarian Marie Nyreröd at his home on Fårö Island to discuss his work, his fears, his regrets, and his ongoing artistic passion. This resulted in the most breathtakingly candid series of interviews that the famously reclusive director ever took part in, later edited into the feature-length film Bergman Island. In-depth, revealing, and packed with choice anecdotes about Bergman's oeuvre, as well as his personal life, Nyreröd's film is an unforgettable final glimpse of a man who transformed cinema.",
461222,feature,,A Legend or Was It?,1963,Japan,1:23:42,2019-03-26,,Keisuke Kinoshita,https://www.criterionchannel.com/a-legend-or-was-it/videos/a-legend-or-was-it,Directed by Keisuke Kinoshita • 1963 • Japan /  / A young woman fends off a series of aggressive marriage proposals from a man who committed atrocities during World War II. Keisuke Kinoshita directs.,
458249,feature,625,Eating Raoul,1982,United States,1:23:41,2019-03-22,,Paul Bartel,https://www.criterionchannel.com/eating-raoul/videos/eating-raoul,"Directed by Paul Bartel • 1982 • United States /  / A sleeper hit of the early 1980s, Eating Raoul is a bawdy, gleefully amoral tale of conspicuous consumption. Warhol superstar Mary Woronov and cult legend Paul Bartel (who also directed) portray a prudish married couple who feel put upon by the swingers living in their apartment building. One night, by accident, they discover a way to simultaneously rid themselves of the perverts down the hall and realize their dream of opening a restaurant. A mix of hilarious, anything-goes slapstick and biting satire of me-generation self-indulgence, Eating Raoul marked the end of the sexual revolution with a thwack.",
455455,feature,362,Border Radio,1987,United States,1:23:39,2019-03-20,,"Allison Anders, Dean Lent and Kurt Voss",https://www.criterionchannel.com/border-radio/videos/border-radio,"Directed by Allison Anders, Dean Lent, and Kurt Voss • 1987 • United States /  /  /  / Before carving out a niche as one of the most distinct voices in nineties American cinema, Allison Anders made her debut, alongside codirectors and fellow UCLA film school students Kurt Voss and Dean Lent, with 1987's Border Radio. A low-key, semi-improvised postpunk diary that took four years to complete, Border Radio features legendary rocker Chris D., of the Flesh Eaters, as a singer/songwriter who has stolen loot from a club and gone missing, leaving his wife (Luanna Anders), a no-nonsense rock journalist, to track him down with the help of his friends (John Doe of the band X; Chris Shearer). With its sprawling Southern Californian and Mexican landscapes, captured in evocative 16mm black and white, Border Radio is a singular, DIY memento of the indie film explosion in America.",
462561,feature,,Lone Wolf and Cub #1: Sword of Vengeance,1972,Japan,1:23:39,2019-03-27,,Kenji Misumi,https://www.criterionchannel.com/lone-wolf-and-cub-sword-of-vengeance/videos/lone-wolf-and-cub-sword-of-vengeance,"Directed by Kenji Misumi • 1972 • Japan /  / The inaugural film in the Lone Wolf and Cub series immediately thrust Itto Ogami into the ranks of the all-time great samurai movie icons. In this installment, the Shadow Yagyu clan plots to solidify its power by taking Ogami's coveted position of shogun's executioner for its own. The legendary assassin escapes with his infant son, Daigoro, and swears vengeance.",
455637,supplement,,Ten Years of LA HAINE,,,1:23:38,2019-03-21,,,https://www.criterionchannel.com/la-haine/videos/ten-years-of-la-haine,"This documentary, produced by StudioCanal, traces the history of LA HAINE from the real-life shooting that inspired the screenplay to the film’s success at the 1995 Cannes Film Festival. It includes interviews with director Mathieu Kassovitz, actors Vincent Cassel and Hubert Koundé, and producers Christophe Rossignon and Alain Rocca.",
458278,feature,,Rendez-vous,1985,France,1:23:38,2019-03-22,,André Téchiné,https://www.criterionchannel.com/rendez-vous-1/videos/rendez-vous,"Directed by André Téchiné • 1985 • France /  / RENDEZ-VOUS (1985) won director André Téchiné the Best Director award at the Cannes Film Festival, but it's also very much an actors' movie. The story, about a would-be actress's interwoven personal and professional life, gave Juliette Binoche a great showcase in her first lead role, while co-star Wadeck Stanczak was also honored by the French Academy of Cinema, and Lambert Wilson dominated the screen in all of his scenes as the more dangerous of Binoche's two would-be paramours.",
462736,feature,,Terror of Mechagodzilla,1975,Japan,1:23:37,2019-03-27,,Ishiro Honda,https://www.criterionchannel.com/terror-of-mechagodzilla/videos/terror-of-mechagodzilla,"Directed by Ishiro Honda • 1975 • Japan /  / Aliens rebuild Mechagodzilla with the help of a demented scientist who has discovered a creature called Titanosaurus, which they intend to team up to defeat Godzilla. This was the last Godzilla movie made until 1985.",
461134,feature,,Death Drums Along the River,1963,United Kingdom,1:23:32,2019-03-26,,Lawrence Huntington,https://www.criterionchannel.com/death-drums-along-the-river/videos/death-drums-along-the-river,"Directed by Lawrence Huntington • 1963 • United Kingdom /  / Harry Sanders (Richard Todd), a British policeman, investigates a murder in an African hospital.",
461244,feature,,Young and Innocent,1937,United Kingdom,1:23:32,2019-03-26,,Alfred Hitchcock,https://www.criterionchannel.com/young-and-innocent/videos/young-and-innocent,"Directed by Alfred Hitchcock • 1937 • United Kingdom /  / In Alfred Hitchcock's tale of a wrongly accused man, a man must prove his innocence with the chief constable's daughter as his only help.",
462863,feature,160,À nous la liberté,1931,France,1:23:31,2019-03-27,,René Clair,https://www.criterionchannel.com/a-nous-la-liberte/videos/a-nous-la-liberte,"Directed by René Clair • 1931 • France /  / One of the all-time comedy classics, René Clair's À Nous La Liberté tells the story of Louis, an escaped convict who becomes a wealthy industrialist. Unfortunately, his past returns (in the form of old jail pal Emile) to upset his carefully laid plans. Featuring lighthearted wit, tremendous visual innovation, and masterful manipulation of sound, À Nous La Liberté is both a potent indictment of mechanized modern society and an uproarious comic delight.",
510446,supplement,,OVERLORD Commentary,,,1:23:31,2019-05-23,,,https://www.criterionchannel.com/overlord/videos/overlord-commentary,"Recorded in 2006 in Los Angeles and London, this commentary features director Stuart Cooper and actor Brian Stirner.",
455615,supplement,477,Bergman Island,,,1:23:29,2019-03-21,,,https://www.criterionchannel.com/the-seventh-seal/videos/bergman-island-1,,
464674,feature,,Zatoichi’s Revenge,1965,Japan,1:23:28,2019-03-28,,Akira Inoue,https://www.criterionchannel.com/zatoichi-the-blind-swordsman/season:1/videos/zatoichi-s-revenge,"ZATOICHI #10 / Directed by Akira Inoue • 1965 • Japan /  / Nearing the village of his sensei, Zatoichi decides to pay the teacher a visit, only to learn that he has been murdered and his daughter forced into prostitution. Ichi's investigation into these injustices uncovers a corrupt alliance between government officials and criminals, putting the blind swordsman on a bloody path of retribution in one of the series' darkest entries.",
462546,feature,,Where Is the Friend’s House?,1987,Iran,1:23:23,2019-03-27,,Abbas Kiarostami,https://www.criterionchannel.com/abbas-kiarostami-the-character-of-landscape-the-landscape-of-character/season:1/videos/where-is-the-friend-s-house,"Directed by Abbas Kiarostami • 1987 • Iran /  /  /  / The first film in Abbas Kiarostami’s sublime, interlacing KOKER TRILOGY takes a simple premise—a boy searches for the home of his classmate, whose school notebook he has accidentally taken—and transforms it into a miraculous, child’s-eye adventure of the everyday. As our young hero zigzags determinedly across two towns, aided (and sometimes misdirected) by those he encounters, his quest becomes both a revealing portrait of rural Iranian society in all its richness and complexity and a touching parable about the meaning of personal responsibility. Sensitive and profound, WHERE IS THE FRIEND’S HOUSE? is shot through with all the beauty, tension, and wonder a single day can contain.",
462554,feature,,Long Live the Bride and Groom,1970,Spain,1:23:21,2019-03-27,,Luis García Berlanga,https://www.criterionchannel.com/long-live-the-bride-and-groom/videos/long-live-the-bride-and-groom,"Directed by Luis García Berlanga • 1970 • Spain /  / A middle aged man comes home to find his mother floating dead in a swimming pool. With the help of his brother, he attempts to hide the body so as to not interrupt his upcoming wedding.",
456040,supplement,,THE BLOB Commentary 1,,,1:23:11,2019-03-21,,,https://www.criterionchannel.com/the-blob/videos/the-blob-commentary-1,"This audio commentary, recorded in 2000, features producer Jack Harris and film historian Bruce Eder.",
456041,supplement,,THE BLOB Commentary 2,,,1:23:11,2019-03-21,,,https://www.criterionchannel.com/the-blob/videos/the-blob-commentary-2,"This audio commentary, recorded in 2000, features director Irvin S. Yeaworth Jr. and actor Robert Fields.",
461089,feature,,L’enfance nue,1968,France,1:23:09,2019-03-26,,Maurice Pialat,https://www.criterionchannel.com/l-enfance-nue/videos/l-enfance-nue,"Directed by Maurice Pialat • 1968 • France /  / The singular French director Maurice Pialat puts his distinctive stamp on the lost-youth film with this devastating portrait of a damaged foster child. We watch as ten-year-old François (Michel Terrazon) is shuttled from one home to another, his behavior growing increasingly erratic, his bonds with his surrogate parents perennially fraught. In this, his feature debut, Pialat treats that potentially sentimental scenario with astonishing sobriety and stark realism. With its full-throttle mixture of emotionality and clear-eyed skepticism, L'enfance nue (Naked Childhood) was advance notice of one of the most masterful careers in French cinema, and remains one of Pialat's finest works.",
462805,feature,382,Overlord,1975,United Kingdom,1:23:07,2019-03-27,,Stuart Cooper,https://www.criterionchannel.com/the-good-war-revisited/season:1/videos/overlord,"Directed by Stuart Cooper • 1975 • United Kingdom /  /  /  / Seamlessly interweaving archival war footage with a fictional narrative, this immersive account of one twenty-year-old's journey from basic training to the front lines of D-day brings to life all the terrors and isolation of war with jolting authenticity. OVERLORD, directed by Stuart Cooper and impressionistically shot by Stanley Kubrick's longtime cinematographer John Alcott, is both a document of World War II and a dreamlike meditation on human smallness in a large, incomprehensible machine.",
461238,feature,,L’assassin habite au 21,1942,France,1:23:05,2019-03-26,,Henri-Georges Clouzot,https://www.criterionchannel.com/l-assassin-habite-au-21/videos/l-assassin-habite-au-21,"Directed by Henri-Georges Clouzot • 1942 • France /  / Inspector ""Wens"" Vorobechik and his aspiring actress girlfriend search for a serial killer who leaves mysterious calling cards.",
456251,feature,,Men Are Not Gods,1936,United Kingdom,1:22:58,2019-03-21,,Walter Reisch,https://www.criterionchannel.com/men-are-not-gods/videos/men-are-not-gods,"Directed by Walter Reisch • 1936 • United Kingdom /  / When the secretary of a theater critic is convinced to rewrite a scathing review of a new production of Othello, she soon becomes enamored of the play's star... much to the chagrin of his wife, who is playing Desdemona!",
462665,feature,,The Count of the Old Town,1935,Sweden,1:22:55,2019-03-27,,Edvin Adolphson and Sigurd Wallén,https://www.criterionchannel.com/ingrid-bergman-in-europe/season:1/videos/the-count-of-the-old-town,Directed by Edvin Adolphson and Sigurd Wallén • 1935 • Sweden /  / A hotel in Stockholm has vacancies that a cast of characters soon fills. Romance and rumor make their rounds through the building as those living and working under the same roof realize their fondness for each other.,
462479,feature,964,The Kid Brother,1927,United States,1:22:53,2019-03-27,,Ted Wilde,https://www.criterionchannel.com/the-kid-brother/videos/the-kid-brother,"Directed by Ted Wilde • 1927 • United States /  / One of Harold Lloyd's most beloved films, The Kid Brother features the actor's performance as an effete son trying to earn the respect of his hard-nosed sheriff father and the lovely Mary Powers (Jobyna Ralston). This 1927 splash, directed by Ted Wilde, is an homage to Henry King's Tol'able David and the last of Lloyd's films to feature Ralston in a starring role.",
463666,supplement,,THE KID BROTHER Commentary,,,1:22:53,2019-03-27,,,https://www.criterionchannel.com/the-kid-brother/videos/commentary-1,"This commentary, recorded for New Line Home Entertainment's 2005 DVD release of THE KID BROTHER, features filmmaker and Harold Lloyd archivist Richard Correll, author Annette D'Agostino Lloyd, and Harold Lloyd's grandaughter Suzanne Lloyd.",
463667,supplement,,Alternate Score,,,1:22:52,2019-03-27,,,https://www.criterionchannel.com/the-kid-brother/videos/alternate-score,"Presented here is an alternate audio track recorded in the late sixties and featuring Harold Lloyd's preferred organist, Gaylord Carter. On it, Carter plays the Simonton Grand Wurlitzer pipe organ, owned by Hollywood entrepreneur Richard Simonton Sr., a close friend of Lloyd's",
464988,feature,,A Turning Point,1984,United States,1:22:52,2019-03-28,,Kim Takal,https://www.criterionchannel.com/olympic-glory/season:1/videos/a-turning-point,"Directed by Kim Takal • 1984 • United States /  / The abiding strength of this documentary, the official film of the XIV Olympic Winter Games Sarajevo 1984, lies in its respect for the individual athletes, interviewing them before or after an event.",CA
464683,feature,,Samaritan Zatoichi,1968,Japan,1:22:51,2019-03-28,,Kenji Misumi,https://www.criterionchannel.com/zatoichi-the-blind-swordsman/season:1/videos/samaritan-zatoichi,"ZATOICHI #19 / Directed by Kenji Misumi • 1968 • Japan /  / Hired by a yakuza boss to eliminate an accused debtor, Zatoichi fulfills his task, only to witness the victim's sister paying the owed amount minutes later. When the crime lord tries to possess the woman along with the cash, the blind swordsman wrestles with the injustice he has caused, and vows to protect the young lady at all costs.",
455200,feature,39,Tokyo Drifter,1966,Japan,1:22:49,2019-03-20,,Seijun Suzuki,https://www.criterionchannel.com/tokyo-drifter/videos/tokyo-drifter,"Directed by Seijun Suzuki • 1966 • Japan /  / In this jazzy gangster film, reformed killer Tetsu's attempt to go straight is thwarted when his former cohorts call him back to Tokyo to help battle a rival gang. Director Seijun Suzuki's onslaught of stylized violence and trippy colors is equal parts Russ Meyer, Samuel Fuller, and Nagisa Oshima--an anything-goes, in-your-face rampage. Tokyo Drifter is a delirious highlight of the brilliantly excessive Japanese cinema of the sixties.",
455218,feature,91,The Blob,1958,United States,1:22:49,2019-03-20,,Irvin S. Yeaworth Jr.,https://www.criterionchannel.com/the-blob/videos/the-blob,"Directed by Irvin S. Yeaworth Jr. • 1958 • United States /  /  /  / A cult classic of gooey greatness, THE BLOB follows the havoc wreaked on a small town by an outer-space monster with neither soul nor vertebrae, with Steve McQueen playing the rebel teen who tries to warn the residents about the jellylike invader. Strong performances and ingenious special effects help THE BLOB transcend the schlock sci-fi and youth delinquency genres from which it originates. Made outside of Hollywood by a maverick film distributor and a crew whose credits mostly comprised religious and educational shorts,THE BLOB helped launch the careers of McQueen and composer Burt Bacharach, whose bouncy title song is just one of this film's many unexpected pleasures.",
455793,feature,525,The Only Son,1936,Japan,1:22:48,2019-03-21,,Yasujiro Ozu,https://www.criterionchannel.com/the-only-son/videos/the-only-son,"Directed by Yasujiro Ozu • 1936 • Japan /  / Yasujiro Ozu's first talkie, the uncommonly poignant The Only Son is among the Japanese director's greatest works. In its simple story about a good-natured mother who gives up everything to ensure her son's education and future, Ozu touches on universal themes of sacrifice, family, love, and disappointment. Spanning many years, The Only Son is a family portrait in miniature, shot and edited with its maker's customary exquisite control.",
456250,feature,,The Man Who Could Work Miracles,1936,United Kingdom,1:22:47,2019-03-21,,Lothar Mendes,https://www.criterionchannel.com/the-man-who-could-work-miracles/videos/the-man-who-could-work-miracles,Directed by Lothar Mendes • 1936 • United Kingdom /  / A haberdasher's assistant (Roland Young) experiments with how to best use his newly granted miraculous powers.,
464677,feature,,Zatoichi’s Vengeance,1966,Japan,1:22:45,2019-03-28,,Tokuzo Tanaka,https://www.criterionchannel.com/zatoichi-the-blind-swordsman/season:1/videos/zatoichi-s-vengeance,"ZATOICHI #13 / Directed by Tokuzo Tanaka • 1966 • Japan /  / Zatoichi encounters a dying man, who asks the itinerant masseur to deliver a bag of money to his young son; he agrees to fulfill the request, finding the boy in a village terrorized by criminals. This is the first entry to scrutinize the swordsman's methods, as a blind monk confronts Zatoichi about his violent approach to problem solving and Zatoichi finds the child turning to the same bloodstained path.",
462902,feature,338,Equinox,1970,United States,1:22:38,2019-03-27,,Jack Woods,https://www.criterionchannel.com/equinox/videos/equinox,"Directed by Jack Woods • 1970 • United States /  /  /  / Before he took you to a galaxy far, far away, before he brought you face-to-face with living, breathing prehistoric beasts, Dennis Muren, the future nine-time Oscar-winning visual-effects artist (Star Wars, Jurassic Park), joined forces with a group of talented young filmmakers to create an homage to the creature features of yore in the eerie monster mash Equinox. Deep within the woods and canyons of California, four teenagers happen upon an ancient book containing the secrets of a strange, malevolent world that coexists with that of mankind. This $6,500-budget wonder (originally called The Equinox . . . A Journey into the Supernatural) was picked up for distribution by producer Jack H. Harris (The Blob), who shot new footage for the film with writer-director Jack Woods and released it in 1970 as Equinox. Since then, the film has gained a passionate cult following and inspired succeeding generations of horror/fantasy filmmakers.",
462419,feature,751,Gates of Heaven,1978,United States,1:22:38,2019-03-27,,Errol Morris,https://www.criterionchannel.com/gates-of-heaven/videos/gates-of-heaven,"Directed by Errol Morris • 1978 • United States /  / Errol Morris burst out of the gate with this brilliant debut feature, about two pet cemeteries in Northern California and the people involved with them. Such a description, however, can hardly do justice to the captivating, funny, and enigmatic Gates of Heaven, a film that is about our relationships to our pets, each other, and ourselves. Both sincere and satirical, this is an endlessly surprising study of human nature.",CA
